航行,,,1,名詞,一般,*,*,*,*,航行,コウコウ,コウコウ
公告,,,1,名詞,一般,*,*,*,*,公告,コウコク,コウコク
抗告,,,1,名詞,一般,*,*,*,*,抗告,コウコク,コウコク
抗告裁判所,,,1,名詞,一般,*,*,*,*,抗告裁判所,コウコクサイバンショ,コウコクサイバンショ
抗告訴訟,,,1,名詞,一般,*,*,*,*,抗告訴訟,コウコクソショウ,コウコクソショウ
抗告人,,,1,名詞,一般,*,*,*,*,抗告人,コウコクニン,コウコクニン
交互計算,,,1,名詞,一般,*,*,*,*,交互計算,コウゴケイサン,コウゴケイサン
公債,,,1,名詞,一般,*,*,*,*,公債,コウサイ,コウサイ
口座管理機関,,,1,名詞,一般,*,*,*,*,口座管理機関,コウザカンリキカン,コウザカンリキカン
工作物,,,1,名詞,一般,*,*,*,*,工作物,コウサクブツ,コウサクブツ
行使,,,1,名詞,一般,*,*,*,*,行使,コウシ,コウシ
公使,,,1,名詞,一般,*,*,*,*,公使,コウシ,コウシ
公示,,,1,名詞,一般,*,*,*,*,公示,コウジ,コウジ
合資会社,,,1,名詞,一般,*,*,*,*,合資会社,ゴウシガイシャ,ゴウシガイシャ
公示催告,,,1,名詞,一般,*,*,*,*,公示催告,コウジサイコク,コウジサイコク
公示送達,,,1,名詞,一般,*,*,*,*,公示送達,コウジソウタツ,コウジソウタツ
公社,,,1,名詞,一般,*,*,*,*,公社,コウシャ,コウシャ
公社債,,,1,名詞,一般,*,*,*,*,公社債,コウシャサイ,コウシャサイ
強取,,,1,名詞,一般,*,*,*,*,強取,ゴウシュ,ゴウシュ
公衆,,,1,名詞,一般,*,*,*,*,公衆,コウシュウ,コウシュウ
公衆衛生,,,1,名詞,一般,*,*,*,*,公衆衛生,コウシュウエイセイ,コウシュウエイセイ
公署,,,1,名詞,一般,*,*,*,*,公署,コウショ,コウショ
控除,,,1,名詞,一般,*,*,*,*,控除,コウジョ,コウジョ
控除限度額,,,1,名詞,一般,*,*,*,*,控除限度額,コウジョゲンドガク,コウジョゲンドガク
恒常的,,,1,名詞,一般,*,*,*,*,恒常的,コウジョウテキ,コウジョウテキ
公証人,,,1,名詞,一般,*,*,*,*,公証人,コウショウニン,コウショウニン
控除項目,,,1,名詞,一般,*,*,*,*,控除項目,コウジョコウモク,コウジョコウモク
控除対象配偶者,,,1,名詞,一般,*,*,*,*,控除対象配偶者,コウジョタイショウハイグウシャ,コウジョタイショウハイグウシャ
更新,,,1,名詞,一般,*,*,*,*,更新,コウシン,コウシン
更新登録,,,1,名詞,一般,*,*,*,*,更新登録,コウシントウロク,コウシントウロク
更正,,,1,名詞,一般,*,*,*,*,更正,コウセイ,コウセイ
更生,,,1,名詞,一般,*,*,*,*,更生,コウセイ,コウセイ
公正競争規約,,,1,名詞,一般,*,*,*,*,公正競争規約,コウセイキョウソウキヤク,コウセイキョウソウキヤク
更正決定,,,1,名詞,一般,*,*,*,*,更正決定,コウセイケッテイ,コウセイケッテイ
更生事件,,,1,名詞,一般,*,*,*,*,更生事件,コウセイジケン,コウセイジケン
公正証書,,,1,名詞,一般,*,*,*,*,公正証書,コウセイショウショ,コウセイショウショ
更生手続,,,1,名詞,一般,*,*,*,*,更生手続,コウセイテツヅキ,コウセイテツヅキ
公正取引,,,1,名詞,一般,*,*,*,*,公正取引,コウセイトリヒキ,コウセイトリヒキ
公正な慣行,,,1,名詞,一般,*,*,*,*,公正な慣行,コウセイナカンコウ,コウセイナカンコウ
公正な競争,,,1,名詞,一般,*,*,*,*,公正な競争,コウセイナキョウソウ,コウセイナキョウソウ
厚生年金,,,1,名詞,一般,*,*,*,*,厚生年金,コウセイネンキン,コウセイネンキン
更生保護,,,1,名詞,一般,*,*,*,*,更生保護,コウセイホゴ,コウセイホゴ
公然,,,1,名詞,一般,*,*,*,*,公然,コウゼン,コウゼン
控訴,,,1,名詞,一般,*,*,*,*,控訴,コウソ,コウソ
公訴棄却,,,1,名詞,一般,*,*,*,*,公訴棄却,コウソキキャク,コウソキキャク
拘束,,,1,名詞,一般,*,*,*,*,拘束,コウソク,コウソク
高速自動車国道,,,1,名詞,一般,*,*,*,*,高速自動車国道,コウソクジドウシャコクドウ,コウソクジドウシャコクドウ
拘束力,,,1,名詞,一般,*,*,*,*,拘束力,コウソクリョク,コウソクリョク
控訴裁判所,,,1,名詞,一般,*,*,*,*,控訴裁判所,コウソサイバンショ,コウソサイバンショ
公訴事実,,,1,名詞,一般,*,*,*,*,公訴事実,コウソジジツ,コウソジジツ
控訴趣意書,,,1,名詞,一般,*,*,*,*,控訴趣意書,コウソシュイショ,コウソシュイショ
控訴状,,,1,名詞,一般,*,*,*,*,控訴状,コウソジョウ,コウソジョウ
控訴審,,,1,名詞,一般,*,*,*,*,控訴審,コウソシン,コウソシン
控訴人,,,1,名詞,一般,*,*,*,*,控訴人,コウソニン,コウソニン
公訴の提起,,,1,名詞,一般,*,*,*,*,公訴の提起,コウソノテイキ,コウソノテイキ
後段,,,1,名詞,一般,*,*,*,*,後段,コウダン,コウダン
構築物,,,1,名詞,一般,*,*,*,*,構築物,コウチクブツ,コウチクブツ
港長,,,1,名詞,一般,*,*,*,*,港長,コウチョウ,コウチョウ
公聴会,,,1,名詞,一般,*,*,*,*,公聴会,コウチョウカイ,コウチョウカイ
公道,,,1,名詞,一般,*,*,*,*,公道,コウドウ,コウドウ
強盗,,,1,名詞,一般,*,*,*,*,強盗,ゴウトウ,ゴウトウ
合同運用信託,,,1,名詞,一般,*,*,*,*,合同運用信託,ゴウドウウンヨウシンタク,ゴウドウウンヨウシンタク
合同会社,,,1,名詞,一般,*,*,*,*,合同会社,ゴウドウガイシャ,ゴウドウガイシャ
高等学校,,,1,名詞,一般,*,*,*,*,高等学校,コウトウガッコウ,コウトウガッコウ
高等裁判所,,,1,名詞,一般,*,*,*,*,高等裁判所,コウトウサイバンショ,コウトウサイバンショ
口頭審理,,,1,名詞,一般,*,*,*,*,口頭審理,コウトウシンリ,コウトウシンリ
高等専修学校,,,1,名詞,一般,*,*,*,*,高等専修学校,コウトウセンシュウガッコウ,コウトウセンシュウガッコウ
高等専門学校,,,1,名詞,一般,*,*,*,*,高等専門学校,コウトウセンモンガッコウ,コウトウセンモンガッコウ
口頭の,,,1,名詞,一般,*,*,*,*,口頭の,コウトウノ,コウトウノ
口頭弁論,,,1,名詞,一般,*,*,*,*,口頭弁論,コウトウベンロン,コウトウベンロン
口頭弁論調書,,,1,名詞,一般,*,*,*,*,口頭弁論調書,コウトウベンロンチョウショ,コウトウベンロンチョウショ
口頭弁論の期日,,,1,名詞,一般,*,*,*,*,口頭弁論の期日,コウトウベンロンノキジツ,コウトウベンロンノキジツ
口頭弁論の終結,,,1,名詞,一般,*,*,*,*,口頭弁論の終結,コウトウベンロンノシュウケツ,コウトウベンロンノシュウケツ
口頭弁論の全趣旨,,,1,名詞,一般,*,*,*,*,口頭弁論の全趣旨,コウトウベンロンノゼンシュシ,コウトウベンロンノゼンシュシ
高度な専門的知識,,,1,名詞,一般,*,*,*,*,高度な専門的知識,コウドナセンモンテキチシキ,コウドナセンモンテキチシキ
坑内労働,,,1,名詞,一般,*,*,*,*,坑内労働,コウナイロウドウ,コウナイロウドウ
降任,,,1,名詞,一般,*,*,*,*,降任,コウニン,コウニン
公認会計士,,,1,名詞,一般,*,*,*,*,公認会計士,コウニンカイケイシ,コウニンカイケイシ
高年齢者,,,1,名詞,一般,*,*,*,*,高年齢者,コウネンレイシャ,コウネンレイシャ
公判,,,1,名詞,一般,*,*,*,*,公判,コウハン,コウハン
公判期日,,,1,名詞,一般,*,*,*,*,公判期日,コウハンキジツ,コウハンキジツ
公判準備,,,1,名詞,一般,*,*,*,*,公判準備,コウハンジュンビ,コウハンジュンビ
公判前整理手続,,,1,名詞,一般,*,*,*,*,公判前整理手続,コウハンゼンセイリテツヅキ,コウハンゼンセイリテツヅキ
公判調書,,,1,名詞,一般,*,*,*,*,公判調書,コウハンチョウショ,コウハンチョウショ
公判廷,,,1,名詞,一般,*,*,*,*,公判廷,コウハンテイ,コウハンテイ
公判手続,,,1,名詞,一般,*,*,*,*,公判手続,コウハンテツヅキ,コウハンテツヅキ
公表,,,1,名詞,一般,*,*,*,*,公表,コウヒョウ,コウヒョウ
公表された著作物,,,1,名詞,一般,*,*,*,*,公表された著作物,コウヒョウサレタチョサクブツ,コウヒョウサレタチョサクブツ
交付,,,1,名詞,一般,*,*,*,*,交付,コウフ,コウフ
交付送達,,,1,名詞,一般,*,*,*,*,交付送達,コウフソウタツ,コウフソウタツ
公布の日,,,1,名詞,一般,*,*,*,*,公布の日,コウフノヒ,コウフノヒ
公文書,,,1,名詞,一般,*,*,*,*,公文書,コウブンショ,コウブンショ
抗弁,,,1,名詞,一般,*,*,*,*,抗弁,コウベン,コウベン
合弁企業,,,1,名詞,一般,*,*,*,*,合弁企業,ゴウベンキギョウ,ゴウベンキギョウ
公報,,,1,名詞,一般,*,*,*,*,公報,コウホウ,コウホウ
航法,,,1,名詞,一般,*,*,*,*,航法,コウホウ,コウホウ
公務,,,1,名詞,一般,*,*,*,*,公務,コウム,コウム
公務員,,,1,名詞,一般,*,*,*,*,公務員,コウムイン,コウムイン
公務執行妨害,,,1,名詞,一般,*,*,*,*,公務執行妨害,コウムシッコウボウガイ,コウムシッコウボウガイ
公務所,,,1,名詞,一般,*,*,*,*,公務所,コウムショ,コウムショ
公務上,,,1,名詞,一般,*,*,*,*,公務上,コウムジョウ,コウムジョウ
合名会社,,,1,名詞,一般,*,*,*,*,合名会社,ゴウメイガイシャ,ゴウメイガイシャ
拷問,,,1,名詞,一般,*,*,*,*,拷問,ゴウモン,ゴウモン
公用文書,,,1,名詞,一般,*,*,*,*,公用文書,コウヨウブンショ,コウヨウブンショ
小売業,,,1,名詞,一般,*,*,*,*,小売業,コウリギョウ,コウリギョウ
小売業者,,,1,名詞,一般,*,*,*,*,小売業者,コウリギョウシャ,コウリギョウシャ
合理的,,,1,名詞,一般,*,*,*,*,合理的,ゴウリテキ,ゴウリテキ
合理的理由,,,1,名詞,一般,*,*,*,*,合理的理由,ゴウリテキリユウ,ゴウリテキリユウ
交流,,,1,名詞,一般,*,*,*,*,交流,コウリュウ,コウリュウ
勾留,,,1,名詞,一般,*,*,*,*,勾留,コウリュウ,コウリュウ
拘留,,,1,名詞,一般,*,*,*,*,拘留,コウリュウ,コウリュウ
勾留状,,,1,名詞,一般,*,*,*,*,勾留状,コウリュウジョウ,コウリュウジョウ
効力,,,1,名詞,一般,*,*,*,*,効力,コウリョク,コウリョク
高齢者,,,1,名詞,一般,*,*,*,*,高齢者,コウレイシャ,コウレイシャ
航路,,,1,名詞,一般,*,*,*,*,航路,コウロ,コウロ
港湾,,,1,名詞,一般,*,*,*,*,港湾,コウワン,コウワン
子会社,,,1,名詞,一般,*,*,*,*,子会社,コガイシャ,コガイシャ
小型武器,,,1,名詞,一般,*,*,*,*,小型武器,コガタブキ,コガタブキ
小切手,,,1,名詞,一般,*,*,*,*,小切手,コギッテ,コギッテ
小切手訴訟,,,1,名詞,一般,*,*,*,*,小切手訴訟,コギッテソショウ,コギッテソショウ
国語,,,1,名詞,一般,*,*,*,*,国語,コクゴ,コクゴ
国債,,,1,名詞,一般,*,*,*,*,国債,コクサイ,コクサイ
国際機関,,,1,名詞,一般,*,*,*,*,国際機関,コクサイキカン,コクサイキカン
国際規制物資,,,1,名詞,一般,*,*,*,*,国際規制物資,コクサイキセイブッシ,コクサイキセイブッシ
国際協力,,,1,名詞,一般,*,*,*,*,国際協力,コクサイキョウリョク,コクサイキョウリョク
国際緊急援助隊,,,1,名詞,一般,*,*,*,*,国際緊急援助隊,コクサイキンキュウエンジョタイ,コクサイキンキュウエンジョタイ
国際金融,,,1,名詞,一般,*,*,*,*,国際金融,コクサイキンユウ,コクサイキンユウ
国際公開,,,1,名詞,一般,*,*,*,*,国際公開,コクサイコウカイ,コクサイコウカイ
国際実用新案登録出願,,,1,名詞,一般,*,*,*,*,国際実用新案登録出願,コクサイジツヨウシンアントウロクシュツガン,コクサイジツヨウシンアントウロクシュツガン
国際出願,,,1,名詞,一般,*,*,*,*,国際出願,コクサイシュツガン,コクサイシュツガン
国際出願日,,,1,名詞,一般,*,*,*,*,国際出願日,コクサイシュツガンビ,コクサイシュツガンビ
国際商標登録出願,,,1,名詞,一般,*,*,*,*,国際商標登録出願,コクサイショウヒョウトウロクシュツガン,コクサイショウヒョウトウロクシュツガン
国際登録,,,1,名詞,一般,*,*,*,*,国際登録,コクサイトウロク,コクサイトウロク
国際登録出願,,,1,名詞,一般,*,*,*,*,国際登録出願,コクサイトウロクシュツガン,コクサイトウロクシュツガン
国際登録簿,,,1,名詞,一般,*,*,*,*,国際登録簿,コクサイトウロクボ,コクサイトウロクボ
国際特許出願,,,1,名詞,一般,*,*,*,*,国際特許出願,コクサイトッキョシュツガン,コクサイトッキョシュツガン
国際文化交流,,,1,名詞,一般,*,*,*,*,国際文化交流,コクサイブンカコウリュウ,コクサイブンカコウリュウ
国際平和協力,,,1,名詞,一般,*,*,*,*,国際平和協力,コクサイヘイワキョウリョク,コクサイヘイワキョウリョク
国際約束,,,1,名詞,一般,*,*,*,*,国際約束,コクサイヤクソク,コクサイヤクソク
告示,,,1,名詞,一般,*,*,*,*,告示,コクジ,コクジ
国税,,,1,名詞,一般,*,*,*,*,国税,コクゼイ,コクゼイ
国税不服審判所,,,1,名詞,一般,*,*,*,*,国税不服審判所,コクゼイフフクシンパンショ,コクゼイフフクシンパンショ
国税不服審判所長,,,1,名詞,一般,*,*,*,*,国税不服審判所長,コクゼイフフクシンパンショチョウ,コクゼイフフクシンパンショチョウ
国籍,,,1,名詞,一般,*,*,*,*,国籍,コクセキ,コクセキ
告訴,,,1,名詞,一般,*,*,*,*,告訴,コクソ,コクソ
告知,,,1,名詞,一般,*,*,*,*,告知,コクチ,コクチ
国道,,,1,名詞,一般,*,*,*,*,国道,コクドウ,コクドウ
国内,,,1,名詞,一般,*,*,*,*,国内,コクナイ,コクナイ
国内売上高,,,1,名詞,一般,*,*,*,*,国内売上高,コクナイウリアゲダカ,コクナイウリアゲダカ
国内源泉所得,,,1,名詞,一般,*,*,*,*,国内源泉所得,コクナイゲンセンショトク,コクナイゲンセンショトク
国内公表,,,1,名詞,一般,*,*,*,*,国内公表,コクナイコウヒョウ,コクナイコウヒョウ
国内受刑者,,,1,名詞,一般,*,*,*,*,国内受刑者,コクナイジュケイシャ,コクナイジュケイシャ
国内書面提出期間,,,1,名詞,一般,*,*,*,*,国内書面提出期間,コクナイショメンテイシュツキカン,コクナイショメンテイシュツキカン
国内倒産処理手続,,,1,名詞,一般,*,*,*,*,国内倒産処理手続,コクナイトウサンショリテツヅキ,コクナイトウサンショリテツヅキ
国内登録検査機関,,,1,名詞,一般,*,*,*,*,国内登録検査機関,コクナイトウロクケンサキカン,コクナイトウロクケンサキカン
告発,,,1,名詞,一般,*,*,*,*,告発,コクハツ,コクハツ
国宝,,,1,名詞,一般,*,*,*,*,国宝,コクホウ,コクホウ
国民,,,1,名詞,一般,*,*,*,*,国民,コクミン,コクミン
国民経済,,,1,名詞,一般,*,*,*,*,国民経済,コクミンケイザイ,コクミンケイザイ
国民審査,,,1,名詞,一般,*,*,*,*,国民審査,コクミンシンサ,コクミンシンサ
国民生活,,,1,名詞,一般,*,*,*,*,国民生活,コクミンセイカツ,コクミンセイカツ
国民年金,,,1,名詞,一般,*,*,*,*,国民年金,コクミンネンキン,コクミンネンキン
国有財産,,,1,名詞,一般,*,*,*,*,国有財産,コクユウザイサン,コクユウザイサン
国立大学法人,,,1,名詞,一般,*,*,*,*,国立大学法人,コクリツダイガクホウジン,コクリツダイガクホウジン
小商人,,,1,名詞,一般,*,*,*,*,小商人,コショウニン,コショウニン
個人,,,1,名詞,一般,*,*,*,*,個人,コジン,コジン
個人再生委員,,,1,名詞,一般,*,*,*,*,個人再生委員,コジンサイセイイイン,コジンサイセイイイン
個人識別情報,,,1,名詞,一般,*,*,*,*,個人識別情報,コジンシキベツジョウホウ,コジンシキベツジョウホウ
個人事業者,,,1,名詞,一般,*,*,*,*,個人事業者,コジンジギョウシャ,コジンジギョウシャ
個人情報,,,1,名詞,一般,*,*,*,*,個人情報,コジンジョウホウ,コジンジョウホウ
戸籍,,,1,名詞,一般,*,*,*,*,戸籍,コセキ,コセキ
戸籍簿,,,1,名詞,一般,*,*,*,*,戸籍簿,コセキボ,コセキボ
護送,,,1,名詞,一般,*,*,*,*,護送,ゴソウ,ゴソウ
国家公務員,,,1,名詞,一般,*,*,*,*,国家公務員,コッカコウムイン,コッカコウムイン
国家公務員倫理審査会,,,1,名詞,一般,*,*,*,*,国家公務員倫理審査会,コッカコウムインリンリシンサカイ,コッカコウムインリンリシンサカイ
国家試験,,,1,名詞,一般,*,*,*,*,国家試験,コッカシケン,コッカシケン
国旗,,,1,名詞,一般,*,*,*,*,国旗,コッキ,コッキ
国庫,,,1,名詞,一般,*,*,*,*,国庫,コッコ,コッコ
国庫金,,,1,名詞,一般,*,*,*,*,国庫金,コッコキン,コッコキン
国庫納付金,,,1,名詞,一般,*,*,*,*,国庫納付金,コッコノウフキン,コッコノウフキン
固定資産,,,1,名詞,一般,*,*,*,*,固定資産,コテイシサン,コテイシサン
固定資産税,,,1,名詞,一般,*,*,*,*,固定資産税,コテイシサンゼイ,コテイシサンゼイ
固定負債,,,1,名詞,一般,*,*,*,*,固定負債,コテイフサイ,コテイフサイ
異なる種類の株式,,,1,名詞,一般,*,*,*,*,異なる種類の株式,コトナルシュルイノカブシキ,コトナルシュルイノカブシキ
顧問,,,1,名詞,一般,*,*,*,*,顧問,コモン,コモン
雇用,,,1,名詞,一般,*,*,*,*,雇用,コヨウ,コヨウ
雇用対策,,,1,名詞,一般,*,*,*,*,雇用対策,コヨウタイサク,コヨウタイサク
婚姻,,,1,名詞,一般,*,*,*,*,婚姻,コンイン,コンイン
婚姻関係,,,1,名詞,一般,*,*,*,*,婚姻関係,コンインカンケイ,コンインカンケイ
混同,,,1,名詞,一般,*,*,*,*,混同,コンドウ,コンドウ
混和,,,1,名詞,一般,*,*,*,*,混和,コンワ,コンワ
サービス業,,,1,名詞,一般,*,*,*,*,サービス業,サアビスギョウ,サアビスギョウ
在外者,,,1,名詞,一般,*,*,*,*,在外者,ザイガイシャ,ザイガイシャ
災害対策,,,1,名詞,一般,*,*,*,*,災害対策,サイガイタイサク,サイガイタイサク
災害派遣,,,1,名詞,一般,*,*,*,*,災害派遣,サイガイハケン,サイガイハケン
災害復旧,,,1,名詞,一般,*,*,*,*,災害復旧,サイガイフッキュウ,サイガイフッキュウ
災害復旧事業,,,1,名詞,一般,*,*,*,*,災害復旧事業,サイガイフッキュウジギョウ,サイガイフッキュウジギョウ
災害補償,,,1,名詞,一般,*,*,*,*,災害補償,サイガイホショウ,サイガイホショウ
裁決,,,1,名詞,一般,*,*,*,*,裁決,サイケツ,サイケツ
裁決の取消しの訴え,,,1,名詞,一般,*,*,*,*,裁決の取消しの訴え,サイケツノトリケシノウッタエ,サイケツノトリケシノウッタエ
債権,,,1,名詞,一般,*,*,*,*,債権,サイケン,サイケン
債券,,,1,名詞,一般,*,*,*,*,債券,サイケン,サイケン
債権質,,,1,名詞,一般,*,*,*,*,債権質,サイケンシチ,サイケンシチ
債権者,,,1,名詞,一般,*,*,*,*,債権者,サイケンシャ,サイケンシャ
債権者委員会,,,1,名詞,一般,*,*,*,*,債権者委員会,サイケンシャイインカイ,サイケンシャイインカイ
債権者一覧表,,,1,名詞,一般,*,*,*,*,債権者一覧表,サイケンシャイチランヒョウ,サイケンシャイチランヒョウ
債権者集会,,,1,名詞,一般,*,*,*,*,債権者集会,サイケンシャシュウカイ,サイケンシャシュウカイ
債権者代位権,,,1,名詞,一般,*,*,*,*,債権者代位権,サイケンシャダイイケン,サイケンシャダイイケン
債権者代位訴訟,,,1,名詞,一般,*,*,*,*,債権者代位訴訟,サイケンシャダイイソショウ,サイケンシャダイイソショウ
債権者の一般の利益,,,1,名詞,一般,*,*,*,*,債権者の一般の利益,サイケンシャノイッパンノリエキ,サイケンシャノイッパンノリエキ
債権者表,,,1,名詞,一般,*,*,*,*,債権者表,サイケンシャヒョウ,サイケンシャヒョウ
債権者名簿,,,1,名詞,一般,*,*,*,*,債権者名簿,サイケンシャメイボ,サイケンシャメイボ
債権者を害する行為,,,1,名詞,一般,*,*,*,*,債権者を害する行為,サイケンシャヲガイスルコウイ,サイケンシャヲガイスルコウイ
債権証書,,,1,名詞,一般,*,*,*,*,債権証書,サイケンショウショ,サイケンショウショ
債権届出期間,,,1,名詞,一般,*,*,*,*,債権届出期間,サイケントドケデキカン,サイケントドケデキカン
債権の調査及び確定,,,1,名詞,一般,*,*,*,*,債権の調査及び確定,サイケンノチョウサオヨビカクテイ,サイケンノチョウサオヨビカクテイ
債権の届出,,,1,名詞,一般,*,*,*,*,債権の届出,サイケンノトドケデ,サイケンノトドケデ
再抗告,,,1,名詞,一般,*,*,*,*,再抗告,サイコウコク,サイコウコク
最高裁判所,,,1,名詞,一般,*,*,*,*,最高裁判所,サイコウサイバンショ,サイコウサイバンショ
再交付,,,1,名詞,一般,*,*,*,*,再交付,サイコウフ,サイコウフ
催告,,,1,名詞,一般,*,*,*,*,催告,サイコク,サイコク
催告の抗弁,,,1,名詞,一般,*,*,*,*,催告の抗弁,サイコクノコウベン,サイコクノコウベン
最後配当,,,1,名詞,一般,*,*,*,*,最後配当,サイゴハイトウ,サイゴハイトウ
再雇用,,,1,名詞,一般,*,*,*,*,再雇用,サイコヨウ,サイコヨウ
再婚,,,1,名詞,一般,*,*,*,*,再婚,サイコン,サイコン
財産,,,1,名詞,一般,*,*,*,*,財産,ザイサン,ザイサン
財産開示手続,,,1,名詞,一般,*,*,*,*,財産開示手続,ザイサンカイジテツヅキ,ザイサンカイジテツヅキ
財産権,,,1,名詞,一般,*,*,*,*,財産権,ザイサンケン,ザイサンケン
財産上の不正な利益,,,1,名詞,一般,*,*,*,*,財産上の不正な利益,ザイサンジョウノフセイナリエキ,ザイサンジョウノフセイナリエキ
財産上の利益,,,1,名詞,一般,*,*,*,*,財産上の利益,ザイサンジョウノリエキ,ザイサンジョウノリエキ
財産的基礎,,,1,名詞,一般,*,*,*,*,財産的基礎,ザイサンテキキソ,ザイサンテキキソ
財産分与,,,1,名詞,一般,*,*,*,*,財産分与,ザイサンブンヨ,ザイサンブンヨ
財産分離,,,1,名詞,一般,*,*,*,*,財産分離,ザイサンブンリ,ザイサンブンリ
財産目録,,,1,名詞,一般,*,*,*,*,財産目録,ザイサンモクロク,ザイサンモクロク
祭祀,,,1,名詞,一般,*,*,*,*,祭祀,サイシ,サイシ
再資源化,,,1,名詞,一般,*,*,*,*,再資源化,サイシゲンカ,サイシゲンカ
再資源化事業,,,1,名詞,一般,*,*,*,*,再資源化事業,サイシゲンカジギョウ,サイシゲンカジギョウ
最終完全親会社等,,,1,名詞,一般,*,*,*,*,最終完全親会社等,サイシュウカンゼンオヤガイシャトウ,サイシュウカンゼンオヤガイシャトウ
最終事業年度,,,1,名詞,一般,*,*,*,*,最終事業年度,サイシュウジギョウネンド,サイシュウジギョウネンド
再就職,,,1,名詞,一般,*,*,*,*,再就職,サイシュウショク,サイシュウショク
最終処分場,,,1,名詞,一般,*,*,*,*,最終処分場,サイシュウショブンジョウ,サイシュウショブンジョウ
最終日,,,1,名詞,一般,*,*,*,*,最終日,サイシュウビ,サイシュウビ
再使用,,,1,名詞,一般,*,*,*,*,再使用,サイシヨウ,サイシヨウ
罪証,,,1,名詞,一般,*,*,*,*,罪証,ザイショウ,ザイショウ
再商品化,,,1,名詞,一般,*,*,*,*,再商品化,サイショウヒンカ,サイショウヒンカ
再処理,,,1,名詞,一般,*,*,*,*,再処理,サイショリ,サイショリ
再審,,,1,名詞,一般,*,*,*,*,再審,サイシン,サイシン
再審開始の決定,,,1,名詞,一般,*,*,*,*,再審開始の決定,サイシンカイシノケッテイ,サイシンカイシノケッテイ
再審査,,,1,名詞,一般,*,*,*,*,再審査,サイシンサ,サイシンサ
再審査請求,,,1,名詞,一般,*,*,*,*,再審査請求,サイシンサセイキュウ,サイシンサセイキュウ
再審の訴え,,,1,名詞,一般,*,*,*,*,再審の訴え,サイシンノウッタエ,サイシンノウッタエ
再審の事由,,,1,名詞,一般,*,*,*,*,再審の事由,サイシンノジユウ,サイシンノジユウ
再尋問,,,1,名詞,一般,*,*,*,*,再尋問,サイジンモン,サイジンモン
再生,,,1,名詞,一般,*,*,*,*,再生,サイセイ,サイセイ
財政,,,1,名詞,一般,*,*,*,*,財政,ザイセイ,ザイセイ
再生医療等製品,,,1,名詞,一般,*,*,*,*,再生医療等製品,サイセイイリョウトウセイヒン,サイセイイリョウトウセイヒン
再生計画,,,1,名詞,一般,*,*,*,*,再生計画,サイセイケイカク,サイセイケイカク
再生計画認可,,,1,名詞,一般,*,*,*,*,再生計画認可,サイセイケイカクニンカ,サイセイケイカクニンカ
再生計画の取消し,,,1,名詞,一般,*,*,*,*,再生計画の取消し,サイセイケイカクノトリケシ,サイセイケイカクノトリケシ
再生債権,,,1,名詞,一般,*,*,*,*,再生債権,サイセイサイケン,サイセイサイケン
再生債権者,,,1,名詞,一般,*,*,*,*,再生債権者,サイセイサイケンシャ,サイセイサイケンシャ
再生裁判所,,,1,名詞,一般,*,*,*,*,再生裁判所,サイセイサイバンショ,サイセイサイバンショ
再生債務者,,,1,名詞,一般,*,*,*,*,再生債務者,サイセイサイムシャ,サイセイサイムシャ
再生債務者財産,,,1,名詞,一般,*,*,*,*,再生債務者財産,サイセイサイムシャザイサン,サイセイサイムシャザイサン
再生事件,,,1,名詞,一般,*,*,*,*,再生事件,サイセイジケン,サイセイジケン
再生手続,,,1,名詞,一般,*,*,*,*,再生手続,サイセイテツヅキ,サイセイテツヅキ
再生手続開始,,,1,名詞,一般,*,*,*,*,再生手続開始,サイセイテツヅキカイシ,サイセイテツヅキカイシ
再生手続開始の申立て,,,1,名詞,一般,*,*,*,*,再生手続開始の申立て,サイセイテツヅキカイシノモウシタテ,サイセイテツヅキカイシノモウシタテ
再生手続終結,,,1,名詞,一般,*,*,*,*,再生手続終結,サイセイテツヅキシュウケツ,サイセイテツヅキシュウケツ
再生手続終了,,,1,名詞,一般,*,*,*,*,再生手続終了,サイセイテツヅキシュウリョウ,サイセイテツヅキシュウリョウ
再生手続廃止,,,1,名詞,一般,*,*,*,*,再生手続廃止,サイセイテツヅキハイシ,サイセイテツヅキハイシ
罪跡,,,1,名詞,一般,*,*,*,*,罪跡,ザイセキ,ザイセキ
採石権,,,1,名詞,一般,*,*,*,*,採石権,サイセキケン,サイセキケン
細則,,,1,名詞,一般,*,*,*,*,細則,サイソク,サイソク
財団,,,1,名詞,一般,*,*,*,*,財団,ザイダン,ザイダン
財団債権,,,1,名詞,一般,*,*,*,*,財団債権,ザイダンサイケン,ザイダンサイケン
財団法人,,,1,名詞,一般,*,*,*,*,財団法人,ザイダンホウジン,ザイダンホウジン
裁定,,,1,名詞,一般,*,*,*,*,裁定,サイテイ,サイテイ
最低賃金,,,1,名詞,一般,*,*,*,*,最低賃金,サイテイチンギン,サイテイチンギン
最低賃金審議会,,,1,名詞,一般,*,*,*,*,最低賃金審議会,サイテイチンギンシンギカイ,サイテイチンギンシンギカイ
再入国,,,1,名詞,一般,*,*,*,*,再入国,サイニュウコク,サイニュウコク
再任,,,1,名詞,一般,*,*,*,*,再任,サイニン,サイニン
在任中,,,1,名詞,一般,*,*,*,*,在任中,ザイニンチュウ,ザイニンチュウ
再犯,,,1,名詞,一般,*,*,*,*,再犯,サイハン,サイハン
裁判,,,1,名詞,一般,*,*,*,*,裁判,サイバン,サイバン
